NQUEST,Y,CN,CD1,CD2,CD,C,S
947293,29115.494351,17400,0,0,0,17400,11715.494351
947297,12960,15000,0,0,0,15000,-2040
947319,102464.83054,53400,0,0,0,53400,49064.830541
947331,23010.007249,28400,0,0,0,28400,-5389.992751
947339,34706.197741,17200,0,0,0,17200,17506.197741
947340,11500,10800,0,0,0,10800,700
947364,16143.503994,11100,0,0,0,11100,5043.5039937
947366,14071.389861,10960,0,0,0,10960,3111.3898611
947374,22985.624922,23180.34522,0,0,0,23180.34522,-194.7202978
947721,25530.988703,20600,0,0,0,20600,4930.9887027
947768,28803.09887,17600,0,0,0,17600,11203.09887
947779,7500.9296611,10160,0,0,0,10160,-2659.070339
947786,46962.334248,31466.289962,0,0,0,31466.289962,15496.044287
947790,20402.000953,14100,0,0,0,14100,6302.0009533
947794,8200,6700,0,0,0,6700,1500
947799,27383.101969,18000,0,0,0,18000,9383.1019691
947801,163015.38789,130200,0,0,0,130200,32815.387886
947803,192315.36253,25400,0,500,500,25900,166415.36253
947808,65362.475199,47800,0,300,300,48100,17262.475199
947813,162472.31143,93400,0,10000,10000,103400,59072.311427
947821,48075.364997,31400,0,0,0,31400,16675.364997
947833,9600,10440,0,0,0,10440,-840
947838,19282.574918,16400,0,0,0,16400,2882.5749179
947839,13600,13000,0,0,0,13000,600
947840,18015.494351,14200,11000,0,11000,25200,-7184.505649
947852,326778.89832,214000,0,0,0,214000,112778.89832
947886,22830.988703,15000,0,0,0,15000,7830.9887027
947897,27851.084019,5800,0,0,0,5800,22051.084019
947909,106369.3963,42800,0,0,0,42800,63569.396305
947914,14203.039694,15200,0,0,0,15200,-996.9603062
947923,7200,8686,0,0,0,8686,-1486
947937,43457.747176,31800,0,600,600,32400,11057.747176
947951,174959.80832,57000,0,0,0,57000,117959.80832
947955,133785.0694,34000,0,0,0,34000,99785.069396
947958,161655.9778,85000,0,0,0,85000,76655.977796
947971,7711.2395481,9000,0,0,0,9000,-1288.760452
947978,124094.37932,57900,0,0,0,57900,66194.379317
947993,17200,21300,0,0,0,21300,-4100
947997,73832.948119,32400,0,0,0,32400,41432.948119
948009,14409.151643,25400,0,0,0,25400,-10990.84836
948010,40827.053681,37850,0,0,0,37850,2977.0536812
948015,41485.653584,45200,0,0,0,45200,-3714.346416
948023,114116.14773,49200,0,2000,2000,51200,62916.147728
948028,180950.92393,67800,0,0,0,67800,113150.92393
948029,64845.433748,47971.764094,0,0,0,47971.764094,16873.669655
948031,159273.99298,52000,0,3000,3000,55000,104273.99298
948033,111898.38583,52800,0,1000,1000,53800,58098.385835
948047,11900,6900,0,0,0,6900,5000
948068,85663.640174,49900,0,0,0,49900,35763.640174
948079,87947.946127,69300,0,1500,1500,70800,17147.946127
948092,72495.21823,37505,0,800,800,38305,34190.21823
948093,14049.183475,20400,0,0,0,20400,-6350.816525
948098,66913.697949,33800,0,0,0,33800,33113.697949
948099,6000,14800,0,0,0,14800,-8800
948101,350743.55404,54100,10000,5000,15000,69100,281643.55404
948103,208800.62504,44100,0,0,0,44100,164700.62504
948104,150541.18156,77478.917955,0,0,0,77478.917955,73062.263603
948107,108759.44179,27950,0,0,0,27950,80809.441794
948111,22809.296611,20800,0,0,0,20800,2009.2966108
948113,13956.343738,18300,0,0,0,18300,-4343.656262
948132,12476.763998,14200,0,0,0,14200,-1723.236002
948137,28998.273012,19440,0,100,100,19540,9458.2730124
948140,62434.491021,30940,0,0,0,30940,31494.491021
948149,34452.237048,15900,0,2500,2500,18400,16052.237048
948165,72391.83618,27650,18000,1000,19000,46650,25741.83618
948167,45357.395481,17100,0,0,0,17100,28257.395481
948171,195052.56324,132600,0,2000,2000,134600,60452.563236
948175,157950.77326,51000,0,0,0,51000,106950.77326
948198,13000,18560,0,0,0,18560,-5560
948212,11200.065076,17000,0,0,0,17000,-5799.934924
948222,23000.309887,16200,0,0,0,16200,6800.309887
948225,158333.61545,26671.63804,0,0,0,26671.63804,131661.97741
948227,73353.09887,10560,0,0,0,10560,62793.09887
948234,32800,15300,0,0,0,15300,17500
948236,28123.954811,16200,0,10000,10000,26200,1923.9548109
948238,24861.977405,10400,0,0,0,10400,14461.977405
948243,85021.692092,28900,0,0,0,28900,56121.692092
948246,9337.1864433,13800,0,0,0,13800,-4462.813557
948255,5460,5160,0,0,0,5160,300
948261,31850,13600,3000,0,3000,16600,15250
948262,8570,13740,0,0,0,13740,-5170
948264,93342.966108,24900,20000,0,20000,44900,48442.966108
948266,91410.682772,23600,0,500,500,24100,67310.682772
948267,7806.1977405,11700,0,0,0,11700,-3893.802259
948268,20212.395481,14100,0,0,0,14100,6112.3954811
948269,30896,12800,0,240,240,13040,17856
948341,67715.212272,39420,10000,0,10000,49420,18295.212272
948349,199922.22842,114600,12000,0,12000,126600,73322.228424
948356,214242.06626,15800,0,5000,5000,20800,193442.06626
948384,8888.2586998,14100,0,0,0,14100,-5211.7413
948388,11600.061977,12700,0,0,0,12700,-1099.938023
948394,47026.507467,32000,0,400,400,32400,14626.507467
948395,153423.48149,77400,0,0,0,77400,76023.481489
948406,76056.370081,24000,2000,0,2000,26000,50056.370081
948419,21148.78491,14800,0,0,0,14800,6348.7849097
948420,17281.689837,17100,0,0,0,17100,181.68983702
948426,59049.581924,36100,0,0,0,36100,22949.581924
948427,46642.966108,28900,0,0,0,28900,17742.966108
948442,24633.23829,15000,20000,0,20000,35000,-10366.76171
948452,20551.682609,15680,0,450,450,16130,4421.6826091
948453,27599.124752,12149.124752,0,0,0,12149.124752,15450
948454,146837.92941,61670,0,0,0,61670,85167.929411
948459,10600,6850,0,0,0,6850,3750
948461,73046.483054,19400,0,0,0,19400,53646.483054
948462,15600,15760,0,400,400,16160,-560
948464,49669.233111,44100,0,1000,1000,45100,4569.2331114
948467,16202.943927,12200,-1000,0,-1000,11200,5002.9439268
948471,19246.483054,21500,0,0,0,21500,-2253.516946
948501,52872.884699,36529.785829,0,0,0,36529.785829,16343.09887
948526,176162.42139,53100,0,0,0,53100,123062.42139
948534,79868.171551,53500,0,3000,3000,56500,23368.171551
948548,304277.85314,65400,0,0,0,65400,238877.85314
948593,12411.576318,11220,0,0,0,11220,1191.5763184
948594,150862.28944,114200,0,2000,2000,116200,34662.289444
948615,44000,33800,0,17000,17000,50800,-6800
948628,16003.09887,19200,0,0,0,19200,-3196.90113
948639,29000,14780,-1500,0,-1500,13280,15720
948647,21376.479096,15400,0,0,0,15400,5976.4790962
948648,28457.747176,14630,0,0,0,14630,13827.747176
948665,37192.536487,23700,0,0,0,23700,13492.536487
948671,154621.57648,30950,0,0,0,30950,123671.57648
948704,21609.599893,20000,0,0,0,20000,1609.5998928
948719,17902.680795,11760,0,0,0,11760,6142.6807946
948725,18003.09887,12800,0,0,0,12800,5203.0988703
948731,6750,11692,0,0,0,11692,-4942
948736,16900.309887,7200,0,0,0,7200,9700.309887
948740,24400.619774,9440,0,0,0,9440,14960.619774
948746,15621.549435,13000,0,0,0,13000,2621.5494351
948747,24904.648305,22200,0,400,400,22600,2304.6483054
948760,64573.09887,21600,0,0,0,21600,42973.09887
948802,44706.197741,25380,0,0,0,25380,19326.197741
948803,133887.18913,32200,0,5500,5500,37700,96187.18913
948809,76396.107597,48440,0,0,0,48440,27956.107597
948883,111818.04663,42960,0,0,0,42960,68858.046626
948892,79267.900863,42000,0,0,0,42000,37267.900863
948894,21876.056789,13680,0,0,0,13680,8196.0567891
948895,41307.477668,21700,0,0,0,21700,19607.477668
948898,12604.323202,7400,0,0,0,7400,5204.3232017
948912,20106.988703,17800,0,700,700,18500,1606.9887027
948913,79676.029918,26664.407162,0,0,0,26664.407162,53011.622757
948920,293045.19173,59160,0,1100,1100,60260,232785.19173
948922,48312.770921,34862,0,0,0,34862,13450.770921
948932,153382.16176,45972,0,0,0,45972,107410.16176
948933,158303.56586,30280,0,0,0,30280,128023.56586
948942,75761.512386,27400,0,0,0,27400,48361.512386
948954,55510.553932,33000,0,0,0,33000,22510.553932
948956,141122.723,64200,0,0,0,64200,76922.723003
948957,190352.47578,61800,0,0,0,61800,128552.47578
948960,100924.02917,59450,0,0,0,59450,41474.029168
948963,27377.574527,22900,0,0,0,22900,4477.5745266
948974,235012.74985,52240,0,2000,2000,54240,180772.74985
948980,22836.195711,14520,0,0,0,14520,8316.1957112
948987,92347.360384,32730,0,0,0,32730,59617.360384
948990,133501.12796,66750,0,0,0,66750,66751.127961
949007,33102.889445,18400,0,0,0,18400,14702.889445
949008,78589.536399,19800,0,0,0,19800,58789.536399
949009,88763.097302,36100,0,0,0,36100,52663.097302
949013,51884.117823,19400,0,0,0,19400,32484.117823
949016,128023.90756,45140,0,0,0,45140,82883.907558
949020,93314.410194,41070,0,0,0,41070,52244.410194
949034,123194.55666,72480,0,0,0,72480,50714.55666
949037,100953.21004,48150,0,0,0,48150,52803.210038
949045,131068.52014,84840,0,0,0,84840,46228.520139
949051,-4729.726759,21000,0,0,0,21000,-25729.72676
949053,61705.532305,29350,0,0,0,29350,32355.532305
949056,40314.496746,17700,0,0,0,17700,22614.496746
949060,271060.1426,62750,0,0,0,62750,208310.1426
949062,179652.16247,56400,13000,0,13000,69400,110252.16247
949070,118040.97103,88872,0,0,0,88872,29168.971031
949086,104030.44439,32700,0,0,0,32700,71330.44439
949087,55415.745993,50000,55000,0,55000,105000,-49584.25401
949088,83012.846972,29680,0,0,0,29680,53332.846972
949089,261089.8967,70340,0,0,0,70340,190749.8967
949091,79100.011726,30600,0,0,0,30600,48500.011726
949095,79652.047183,48664,0,0,0,48664,30988.047183
949099,94892.894521,31600,0,0,0,31600,63292.894521
949103,87903.719356,66950,0,0,0,66950,20953.719356
949105,40259.289944,42750,25000,0,25000,67750,-27490.71006
949107,75423.656747,48224,0,0,0,48224,27199.656747
949110,62303.811473,45672,0,0,0,45672,16631.811473
949113,43361.188331,30240,0,0,0,30240,13121.188331
949117,105927.04576,38260,0,0,0,38260,67667.045757
949119,181043.12112,47300,0,0,0,47300,133743.12112
949131,193271.37143,46800,0,2000,2000,48800,144471.37143
949132,56909.587936,35600,0,0,0,35600,21309.587936
949136,30948.327812,17300,0,0,0,17300,13648.327812
949142,28188.575398,23540,0,0,0,23540,4648.5753979
949151,100768.87926,42600,0,0,0,42600,58168.879264
949157,255505.98314,58602.621328,0,0,0,58602.621328,196903.36181
949166,99731.150673,61234.651865,0,0,0,61234.651865,38496.498808
949183,76147.269094,43962,0,0,0,43962,32185.269094
949184,10402.615243,8660,0,0,0,8660,1742.6152433
949185,55126.774393,29700,0,0,0,29700,25426.774393
949186,27369.796215,15400,0,0,0,15400,11969.796215
949203,24508.125379,19940,0,0,0,19940,4568.1253793
949204,34622.82838,19010,0,0,0,19010,15612.82838
949219,24006.115937,18340,0,0,0,18340,5666.1159366
949220,58885.985146,24200,0,0,0,24200,34685.985146
949221,79211.739008,29600,0,0,0,29600,49611.739008
949223,129335.60086,66200,0,0,0,66200,63135.600857
949227,192529.24923,80062,0,0,0,80062,112467.24923
949232,33044.070814,22450,0,0,0,22450,10594.070814
949244,53778.517305,28762,0,0,0,28762,25016.517305
949245,162722.31924,36550,0,0,0,36550,126172.31924
949246,44348.97154,29620,0,0,0,29620,14728.97154
949255,28530.043119,11152,0,110,110,11262,17268.043119
949256,52231.481803,19200,0,0,0,19200,33031.481803
949264,100183.68805,50000,0,0,0,50000,50183.688052
949269,74601.481081,31100,2000,0,2000,33100,41501.481081
949270,45378.932388,12660,23000,0,23000,35660,9718.9323881
949272,40739.992246,29200,0,0,0,29200,11539.992246
949277,35444.334251,14360,0,0,0,14360,21084.334251
949280,82796.646982,24790,0,0,0,24790,58006.646982
949287,37884.238188,27120,0,0,0,27120,10764.238188
949291,18404.792232,15960,0,0,0,15960,2444.7922321
949292,31267.761977,24800,0,0,0,24800,6467.7619767
949296,35205.461129,18124,0,0,0,18124,17081.461129
949304,38315.494351,28600,0,0,0,28600,9715.4943514
949307,32525.355039,15938,0,0,0,15938,16587.355039
949311,125560.17875,64615.747987,0,400,400,65015.747987,60544.430767
949318,112404.64831,35200,0,0,0,35200,77204.648305
949323,90443.950506,41750,0,0,0,41750,48693.950506
949331,48264.912328,20500,10000,3000,13000,33500,14764.912328
949332,325,14075,6000,0,6000,20075,-19750
949338,19655.410204,13428,0,0,0,13428,6227.410204
949348,35009.550384,21120,0,0,0,21120,13889.550384
949358,28205.681316,23560,0,1500,1500,25060,3145.681316
949363,44215.266743,30680,0,500,500,31180,13035.266743
949369,149816.00015,36412,20000,0,20000,56412,93404.000151
949371,66698.111283,30310,0,0,0,30310,36388.111283
949372,64152.797589,23400,0,0,0,23400,40752.797589
949410,25236.768368,26750,0,2000,2000,28750,-3513.231632
949414,85935.151682,19900,0,0,0,19900,66035.151682
949421,9652.6340397,12164,0,0,0,12164,-2511.36596
949425,92199.163849,35300,8000,0,8000,43300,48899.163849
949426,100133.21792,87000,0,0,0,87000,13133.217923
949442,24100,21000,0,0,0,21000,3100
949448,25809.263524,16200,0,0,0,16200,9609.2635239
949461,42892.966108,27000,0,0,0,27000,15892.966108
949463,19540.285314,20900,0,0,0,20900,-1359.714686
949465,42226.340397,27100,0,0,0,27100,15126.340397
949474,209730.80876,49200,0,0,0,49200,160530.80876
949475,83818.690813,64000,0,0,0,64000,19818.690813
949480,157080.91653,17000,0,0,0,17000,140080.91653
949483,452883.21397,61000,0,0,0,61000,391883.21397
949486,134828.00594,42400,0,0,0,42400,92428.005936
949491,42584.579945,17900,0,0,0,17900,24684.579945
949493,48683.669497,22740,0,0,0,22740,25943.669497
949495,410270.83595,104000,3000,1500,4500,108500,301770.83595
949508,84568.699981,34300,0,0,0,34300,50268.699981
949510,42274.510052,26900,0,0,0,26900,15374.510052
949511,120637.11512,80600,0,0,0,80600,40037.115121
949517,114178.39754,55000,0,0,0,55000,59178.39754
949518,34632.219737,31000,0,1500,1500,32500,2132.2197374
949521,31759.489735,22340,0,0,0,22340,9419.4897351
949526,26215.494351,21600,0,0,0,21600,4615.4943514
949529,29066.93775,24500,0,0,0,24500,4566.9377495
949534,100994.99399,50400,0,0,0,50400,50594.993993
949537,120411.43548,38400,0,0,0,38400,82011.435476
949543,86428.972787,38900,0,0,0,38900,47528.972787
949547,56774.959056,46500,0,0,0,46500,10274.959056
949549,38059.118519,31700,0,0,0,31700,6359.1185189
949550,45979.187964,30400,0,0,0,30400,15579.187964
949551,24967.747176,15300,0,0,0,15300,9667.7471757
949558,192771.27402,179200,0,0,0,179200,13571.274016
949568,63676.034108,22600,0,0,0,22600,41076.034108
949584,371765.80927,46500,0,0,0,46500,325265.80927
949587,63244.562254,23990,0,0,0,23990,39254.562254
949590,436061.97741,130700,35000,0,35000,165700,270361.97741
949595,98932.411051,27000,0,0,0,27000,71932.411051
949599,82246.127963,51500,0,0,0,51500,30746.127963
949649,45703.049838,24100,0,0,0,24100,21603.049838
949653,19501.549435,15300,0,0,0,15300,4201.5494351
949667,60473.954811,24480,0,300,300,24780,35693.954811
949671,50554.943514,17070,30000,0,30000,47070,3484.9435136
949674,33804.648305,18800,0,1000,1000,19800,14004.648305
949682,85815.034481,31636,0,700,700,32336,53479.034481
949685,59175.438236,36600,20000,0,20000,56600,2575.4382358
949711,143667.19292,48420,8000,0,8000,56420,87247.192917
949717,109239.13703,36200,0,0,0,36200,73039.137035
949718,397012.11704,70100,0,70,70,70170,326842.11704
949719,181337.97431,160180,10000,0,10000,170180,11157.974313
949720,124566.7598,35198,0,800,800,35998,88568.759803
949733,515292.74368,161200,0,1000,1000,162200,353092.74368
949754,27428.902048,21300,0,0,0,21300,6128.9020481
949756,24846.494351,23960,0,0,0,23960,886.49435136
949765,60448.585493,52900,0,0,0,52900,7548.5854934
949781,27788.390818,19844,0,0,0,19844,7944.3908178
949857,22125.218932,18320,0,650,650,18970,3155.2189325
949858,31633.09887,22240,0,0,0,22240,9393.0988703
949859,21434.790962,16800,0,0,0,16800,4634.7909622
949860,17911.717455,12100,0,0,0,12100,5811.7174553
949862,46812.395481,28900,0,1200,1200,30100,16712.395481
949879,20731.762454,20500,0,0,0,20500,231.76245388
949880,38777.487204,18300,0,0,0,18300,20477.487204
949882,23715.144456,23700,0,0,0,23700,15.144456131
949887,39123.954811,24400,0,0,0,24400,14723.954811
949888,63776.581066,35640,0,0,0,35640,28136.581066
949890,61370.581833,21400,0,0,0,21400,39970.581833
949908,126835.3305,53200,0,0,0,53200,73635.330495
949919,50047.394241,48800,0,0,0,48800,1247.3942408
949920,597613.48483,83600,0,0,0,83600,514013.48483
949924,498438.92516,71000,0,0,0,71000,427438.92516
949928,300220.40671,51600,0,0,0,51600,248620.40671
949947,96151.96446,50600,0,0,0,50600,45551.96446
949952,22115.494351,32800,0,0,0,32800,-10684.50565
949955,15750.476756,14000,0,500,500,14500,1250.4767557
949960,60935.934412,35700,0,0,0,35700,25235.934412
949962,31598.422468,28500,0,0,0,28500,3098.4224684
949973,141847.64495,102500,0,0,0,102500,39347.644953
949978,108369.83881,96500,0,0,0,96500,11869.838813
949982,20702.479096,27200,0,0,0,27200,-6497.520904
949988,48818.733778,41500,0,0,0,41500,7318.7337783
949996,36856.223113,36000,0,0,0,36000,856.22311311
950002,60777.007256,35800,0,0,0,35800,24977.007256
950045,22083.239548,14900,0,0,0,14900,7183.2395481
950054,31068.175146,27800,0,0,0,27800,3268.175146
950055,66859.595247,27600,0,0,0,27600,39259.595247
950064,9602.4790962,8200,0,0,0,8200,1402.4790962
950067,40061.977405,24600,0,0,0,24600,15461.977405
950075,23097.3291,21100,0,0,0,21100,1997.3291
950077,28610.352239,21200,0,0,0,21200,7410.3522392
950079,36621.692092,18300,0,0,0,18300,18321.692092
950081,58027.889832,19200,0,0,0,19200,38827.889832
950082,77354.943514,29600,0,0,0,29600,47754.943514
950083,15620.142657,21500,0,0,0,21500,-5879.857343
950084,24021.692092,17000,0,0,0,17000,7021.6920919
950087,14363.944916,13500,0,600,600,14100,263.94491622
950090,22228.285314,9800,0,0,0,9800,12428.285314
950118,30660.42797,18800,0,0,0,18800,11860.42797
950120,41658.878535,27300,0,0,0,27300,14358.878535
950123,38000,20600,0,0,0,20600,17400
950130,37207.747176,31400,0,0,0,31400,5807.7471757
950156,1800,4940,0,0,0,4940,-3140
950157,29304.648305,18300,300,0,300,18600,10704.648305
950159,17113.944916,17000,0,600,600,17600,-486.0550838
950162,24027.889832,23300,14000,1200,15200,38500,-14472.11017
950163,3002.1692092,12360,250,0,250,12610,-9607.830791
950168,63380.829502,26800,19000,1500,20500,47300,16080.829502
950171,10298.503548,9998.5035481,0,0,0,9998.5035481,300
950176,47229.439268,29500,0,0,0,29500,17729.439268
950184,27283.718644,15800,0,0,0,15800,11483.718644
950190,12600,10200,0,0,0,10200,2400
950191,64340.285314,29800,0,0,0,29800,34540.285314
950192,64838.735878,23600,0,0,0,23600,41238.735878
950195,30000,11840,0,0,0,11840,18160
950203,23830.988703,12220,0,0,0,12220,11610.988703
950219,47000,21440,0,0,0,21440,25560
950220,26471.274016,21610,0,0,0,21610,4861.2740163
950222,113874.83631,28360,0,0,0,28360,85514.836314
950224,25316.277995,16960,0,0,0,16960,8356.2779948
950230,19205.577966,10200,0,0,0,10200,9005.5779665
950241,18600,11770,15000,0,15000,26770,-8170
951005,98505.804082,71800,0,0,0,71800,26705.804082
951009,92687.835337,42600,0,0,0,42600,50087.835337
951018,42647.777385,8900,0,0,0,8900,33747.777385
951019,21070.517273,26200,0,0,0,26200,-5129.482727
951034,56950.635271,33800,0,700,700,34500,22450.635271
951045,22990.462624,21000,0,0,0,21000,1990.4626241
951061,72072.170045,40300,0,0,0,40300,31772.170045
951063,30000,8108.8677534,0,0,0,8108.8677534,21891.132247
951067,64500.191871,22440,0,0,0,22440,42060.191871
951070,63000,32800,0,0,0,32800,30200
951071,11003.839971,11200,0,0,0,11200,-196.1600291
951073,56785.09632,20100,0,0,0,20100,36685.09632
951074,27846.483054,56800,0,0,0,56800,-28953.51695
951078,85600,77600,0,0,0,77600,8000
951096,48276.177511,23900,0,0,0,23900,24376.177511
951111,16823.074365,14300,0,0,0,14300,2523.0743645
951125,199378.5364,111000,0,0,0,111000,88378.536399
951139,124211.74864,111000,0,5000,5000,116000,8211.748641
951161,77470.198121,43700,0,1500,1500,45200,32270.198121
951163,57818.579871,39800,13000,0,13000,52800,5018.5798706
951167,37375.440276,24400,1000,0,1000,25400,11975.440276
951173,73361.671138,40800,0,0,0,40800,32561.671138
951184,40012.609328,41700,0,0,0,41700,-1687.390672
951190,40005.887854,29800,0,0,0,29800,10205.887854
951202,95197.528597,42000,0,5000,5000,47000,48197.528597
951235,41209.965648,36300,0,0,0,36300,4909.9656476
951236,36477.366985,22600,0,0,0,22600,13877.366985
951246,204030.9887,95400,0,1000,1000,96400,107630.9887
951250,134201.52513,50300,0,8000,8000,58300,75901.525129
951262,39319.067097,20600,0,400,400,21000,18319.067097
951266,96937.241951,59500,0,0,0,59500,37437.241951
951280,31141.143566,18500,0,100,100,18600,12541.143566
951288,42672.118259,29600,0,0,0,29600,13072.118259
951300,21484.1129,13260,0,0,0,13260,8224.1129004
951330,38866.958192,36500,0,1600,1600,38100,766.95819244
951334,18613.982381,7400,0,0,0,7400,11213.982381
951337,61760.315107,37500,0,0,0,37500,24260.315107
951345,26024.542419,27400,0,0,0,27400,-1375.457581
951350,55946.113459,29200,0,500,500,29700,26246.113459
951367,79792.51369,61912.521027,0,3000,3000,64912.521027,14879.992663
951368,51653.683149,28940,0,0,0,28940,22713.683149
951390,18385.733476,25600,0,0,0,25600,-7214.266524
951391,59966.26153,16362,0,0,0,16362,43604.26153
951397,2330.1351086,34110,0,5000,5000,39110,-36779.86489
951400,58219.221695,33150,0,0,0,33150,25069.221695
951401,59576.082186,23900,0,1000,1000,24900,34676.082186
951404,26530.988703,10300,0,0,0,10300,16230.988703
951408,31290.988703,11760,0,0,0,11760,19530.988703
951409,50900.34819,22600,0,0,0,22600,28300.34819
951411,63330.988703,36400,0,0,0,36400,26930.988703
951413,21242.966108,13800,0,0,0,13800,7442.9661082
951435,39145.150873,25300,0,0,0,25300,13845.150873
951436,20191.43322,15100,7000,600,7600,22700,-2508.56678
951439,73458.782635,34000,14000,1300,15300,49300,24158.782635
951444,33410.303397,20100,0,950,950,21050,12360.303397
951450,41963.154754,29800,0,0,0,29800,12163.154754
951458,264598.00403,100200,0,0,0,100200,164398.00403
951463,31544.326767,27650,0,0,0,27650,3894.326767
951466,89814.056702,47100,0,1500,1500,48600,41214.056702
951469,111744.23873,41300,0,0,0,41300,70444.238734
951473,56114.373156,39900,0,0,0,39900,16214.373156
951486,4753.3690287,19600,0,3500,3500,23100,-18346.63097
951488,90004.648305,32600,0,0,0,32600,57404.648305
951489,97007.490232,28400,0,0,0,28400,68607.490232
951493,57612.506147,21700,0,0,0,21700,35912.506147
951499,34830.988703,19800,0,0,0,19800,15030.988703
951511,46621.089825,37900,0,0,0,37900,8721.0898246
951533,32015.090924,29100,0,0,0,29100,2915.0909237
951534,42856.197741,27000,0,0,0,27000,15856.197741
951557,7280,11400,0,0,0,11400,-4120
951565,89186.126171,63900,0,650,650,64550,24636.126171
951566,12483.924194,15240,400,0,400,15640,-3156.075806
951595,40646.485193,22200,0,0,0,22200,18446.485193
951597,102859.23233,37800,0,0,0,37800,65059.232335
951613,86850.469246,50900,0,0,0,50900,35950.469246
951620,16261.932562,9800,0,0,0,9800,6461.9325623
951621,95430.343526,38400,0,0,0,38400,57030.343526
951622,103863.35688,28440,0,0,0,28440,75423.356878
951624,16200,18000,0,0,0,18000,-1800
951627,174140.71243,78600,0,0,0,78600,95540.712434
951630,27004.736039,15400,0,0,0,15400,11604.736039
951631,34130.788911,16200,0,0,0,16200,17930.788911
951633,128430.9887,19000,0,0,0,19000,109430.9887
951645,71548.208232,29100,0,0,0,29100,42448.208232
951649,40479.549995,32000,0,0,0,32000,8479.5499952
951665,-182499.42,46150,0,0,0,46150,-228649.42
951685,51958.655411,29800,0,0,0,29800,22158.655411
951700,29422.707888,19540,0,0,0,19540,9882.7078877
951701,99824.790962,48280,0,0,0,48280,51544.790962
951711,76888.785861,45500,0,0,0,45500,31388.785861
951712,50383.123283,29900,0,0,0,29900,20483.123283
951714,27686.716681,15600,0,0,0,15600,12086.716681
951739,48612.084002,22919.133474,0,600,600,23519.133474,25092.950528
951748,35801.82933,27300,0,0,0,27300,8501.8293304
951759,57091.037529,32220,0,0,0,32220,24871.037529
951766,38900.447236,20800.447236,0,0,0,20800.447236,18100
951773,68687.190434,58200,0,600,600,58800,9887.1904339
951793,45883.663403,21700,0,0,0,21700,24183.663403
951799,108788.01151,48700,0,0,0,48700,60088.011513
951811,54448.251144,24600,0,2000,2000,26600,27848.251144
951812,123469.94185,61600,0,2000,2000,63600,59869.941846
951814,41482.132349,15200,0,0,0,15200,26282.132349
951818,85028.634734,39500,0,0,0,39500,45528.634734
951820,72639.491134,35350,2500,3000,5500,40850,31789.491134
951822,34052.927456,27540,0,200,200,27740,6312.9274557
951842,33500,23540,16000,0,16000,39540,-6040
951847,60032.102028,24000,0,0,0,24000,36032.102028
951859,131166.93159,70900,0,3000,3000,73900,57266.93159
951860,78141.454705,49862,0,2000,2000,51862,26279.454705
951865,139386.62639,56300,0,1000,1000,57300,82086.626393
951866,107726.8759,39600,0,1000,1000,40600,67126.875897
951870,71600.253767,34700,0,0,0,34700,36900.253767
951875,57040.285314,37600,0,0,0,37600,19440.285314
951877,37206.197741,25400,0,0,0,25400,11806.197741
951881,185698.76158,39000,0,0,0,39000,146698.76158
951883,35718.32564,24400,0,0,0,24400,11318.32564
951885,67049.287441,47200,0,0,0,47200,19849.287441
951886,43075.911162,21700,0,0,0,21700,21375.911162
951891,34224.902748,32160,0,0,0,32160,2064.9027483
951892,190854.94351,48300,0,0,0,48300,142554.94351
951893,62895.494351,41100,0,0,0,41100,21795.494351
951895,135098.85615,50400,0,0,0,50400,84698.856151
951898,19215.494351,18900,0,0,0,18900,315.49435136
951917,83531.586183,49800,25000,400,25400,75200,8331.5861831
951922,17728.045852,16300,0,300,300,16600,1128.0458518
951924,49714.452958,28400,10000,20000,30000,58400,-8685.547042
951935,67409.887027,23100,0,1000,1000,24100,43309.887027
951940,70924.140055,26390,0,0,0,26390,44534.140055
951942,41825.981155,29900,0,0,0,29900,11925.981155
951944,49817.973448,13320,0,0,0,13320,36497.973448
951955,105632.87128,44586,0,0,0,44586,61046.87128
951961,28676.315765,14200,0,0,0,14200,14476.315765
951962,51131.996184,31960,0,0,0,31960,19171.996184
951963,399.08280744,19400,0,0,0,19400,-19000.91719
951978,41233.680675,14250,0,0,0,14250,26983.680675
951984,45898.643356,16740,0,0,0,16740,29158.643356
951986,83767.776995,25100,0,0,0,25100,58667.776995
951994,43215.494351,30000,0,0,0,30000,13215.494351
951995,32204.926356,15500,0,0,0,15500,16704.926356
951996,47258.385923,43000,0,0,0,43000,4258.3859231
951997,118689.57472,50400,0,0,0,50400,68289.574723
951998,27413.409753,24200,0,0,0,24200,3213.409753
952002,35163.571298,21700,0,0,0,21700,13463.571298
952004,5006.1977405,17800,0,0,0,17800,-12793.80226
952007,70445.188118,26800,0,600,600,27400,43045.188118
952008,122287.78458,42580,0,0,0,42580,79707.784582
952009,44557.540627,24000,0,0,0,24000,20557.540627
952025,139700.63728,53568,0,0,0,53568,86132.637281
952028,61683.692092,47950,0,0,0,47950,13733.692092
952040,186090.41795,54600,0,0,0,54600,131490.41795
952045,52718.593222,38400,0,0,0,38400,14318.593222
952055,17109.887027,34600,0,0,0,34600,-17490.11297
952056,-96110.73493,27300,0,0,0,27300,-123410.7349
952063,117448.49802,81120,0,3000,3000,84120,33328.498017
952070,210384.64577,133380,0,0,0,133380,77004.64577
952074,77845.789751,60300,0,400,400,60700,17145.789751
